ID_Record,Log ID,Time Stamp,User ID,IP Address,Hostname,Log Level,Status,Reference ID,Source,Log Error Code,Log Error Code Description
298,838137465,2012-12-05,U052094,236.144.121.243,eutkbg4fni.com,NORMAL,Completed Successfully,R065013,Security System,401 Unauthorized,Occurs when authentication is required and has failed or has not been provided yet.
996,851226071,2012-04-19,U066319,104.170.76.221,llrzolf.com,NORMAL,In Progress,R053556,Database,408 Request Timeout,Occurs when the server times out waiting for the request from the client.
89,453293640,2011-06-10,U084645,101.177.62.210,geckxms.com,ERROR,Warning,R069153,Network,429 Too Many Requests,Logged when the user has sent too many requests in a given amount of time ('rate limiting').
848,507909578,2023-12-19,U005194,23.163.66.242,y6iomcl9b7.com,NORMAL,In Progress,R005681,Application,503 Service Unavailable,"Indicates that the server is not ready to handle the request, typically due to temporary overloading or maintenance."
627,753228756,2019-01-18,U086415,32.122.193.41,lrz5fpi.com,NORMAL,Queued,R080194,Application,403 Forbidden,Logged when the server understands the request but refuses to authorize it. This can be due to lack of access rights to the resource.
427,475931313,2015-10-12,U090007,167.161.132.9,4952k32nsiki10a.com,NORMAL,Pending,R095177,Device,500 Internal Server Error,Indicates a generic error message when the server encounters an unexpected condition that prevents it from fulfilling the request.
832,392107942,2013-02-23,U005630,51.217.199.140,5yaayqyd074w57.com,NORMAL,Pending,R006334,Application,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
168,251156549,2013-12-11,U037742,129.168.103.255,bqjkv0y.com,NORMAL,In Progress,R035774,User,412 Precondition Failed,Indicates that one or more conditions in the request header fields evaluated to false.
952,927295373,2016-04-23,U060717,178.210.171.240,o1zni4jpn3hcht.com,NORMAL,Pending,R086716,Device,429 Too Many Requests,Logged when the user has sent too many requests in a given amount of time ('rate limiting').
639,464201931,2016-01-14,U069024,144.34.230.219,orh3297g6qmc09l.com,NORMAL,Queued,R013547,Error Handler,410 Gone,Indicates that the resource requested is no longer available and will not be available again.
250,245486040,2013-07-05,U015544,46.249.78.141,dhb9eqqgz.com,NORMAL,Queued,R069439,Scheduler,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
476,480453838,2012-11-17,U014542,5.178.254.80,urpqn99drfh2tz.com,NORMAL,In Progress,R085642,Database,401 Unauthorized,Occurs when authentication is required and has failed or has not been provided yet.
516,402504838,2012-12-24,U064675,223.167.93.196,p718ad8pnvf.com,DEBUG,Failed,R025502,Application,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
992,293456498,2011-12-28,U098854,12.100.230.46,p2p6nc2h4drdm.com,NORMAL,Queued,R038303,Application,401 Unauthorized,Occurs when authentication is required and has failed or has not been provided yet.
724,103635546,2020-10-24,U067716,51.131.120.29,qgoyzfmnfn.com,DEBUG,Cancelled,R039155,User,502 Bad Gateway,"Logged when the server, while acting as a gateway or proxy, received an invalid response from the upstream server."
632,184007619,2011-08-01,U008234,177.33.236.12,grehkji83sy29t0.com,NORMAL,Pending,R082957,Error Handler,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
869,857689601,2013-06-17,U035587,73.41.85.15,q30vm3lbo.com,ERROR,Cancelled,R070562,User,503 Service Unavailable,"Indicates that the server is not ready to handle the request, typically due to temporary overloading or maintenance."
833,609811695,2015-07-08,U003920,122.113.41.175,3ryl8b9rki4td8z.com,NORMAL,In Progress,R051734,Network,410 Gone,Indicates that the resource requested is no longer available and will not be available again.
908,554507709,2013-03-30,U071493,207.9.221.65,y7ggjag5qnbs.com,INFO,Completed Successfully,R037207,Database,412 Precondition Failed,Indicates that one or more conditions in the request header fields evaluated to false.
981,387917997,2021-03-26,U068709,192.14.25.117,x7eilg66n59.com,NORMAL,Pending,R062043,Database,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
110,731560703,2015-08-01,U056149,72.9.108.190,zzgiw44bp.com,CRITICAL,Warning,R057795,Network,401 Unauthorized,Occurs when authentication is required and has failed or has not been provided yet.
828,555115192,2015-06-25,U046589,169.21.118.0,xw7t60p.com,NORMAL,Completed Successfully,R037066,External Service,500 Internal Server Error,Indicates a generic error message when the server encounters an unexpected condition that prevents it from fulfilling the request.
523,600305199,2021-10-04,U056945,6.162.16.35,tvcbm3ov.com,WARNING,Warning,R088762,Error Handler,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
383,146479832,2021-11-18,U063711,163.225.15.173,wlx94bw2purkx4n.com,NORMAL,In Progress,R043093,Scheduler,406 Not Acceptable,Logged when the server cannot produce a response matching the list of acceptable values defined in the request's proactive content negotiation headers.
63,820680765,2017-12-22,U023483,244.38.206.43,1yhryvh.com,DEBUG,Failed,R011973,Network,429 Too Many Requests,Logged when the user has sent too many requests in a given amount of time ('rate limiting').
995,129972848,2017-03-28,U070840,207.144.160.12,47h2gn2z09.com,NORMAL,Completed Successfully,R032670,Security System,412 Precondition Failed,Indicates that one or more conditions in the request header fields evaluated to false.
295,518552241,2023-02-11,U044629,22.198.235.66,4x4u6lqdn.com,NORMAL,In Progress,R093827,Device,410 Gone,Indicates that the resource requested is no longer available and will not be available again.
855,842343671,2014-05-09,U068361,19.26.16.90,zdytv0moz.com,INFO,Pending,R090693,Network,503 Service Unavailable,"Indicates that the server is not ready to handle the request, typically due to temporary overloading or maintenance."
966,601448611,2011-09-27,U045921,225.24.253.109,uljduui.com,NORMAL,Completed Successfully,R085638,Security System,405 Method Not Allowed,Occurs when a request method is not supported for the requested resource.
850,910639715,2021-07-14,U027100,68.223.63.141,urqfnvou3yc.com,NORMAL,In Progress,R028303,Error Handler,400 Bad Request,"Indicates that the server cannot or will not process the request due to a client error (e.g., malformed request syntax)."
917,109167021,2012-02-16,U036371,5.207.164.196,r912oana1.com,NORMAL,In Progress,R039062,Database,503 Service Unavailable,"Indicates that the server is not ready to handle the request, typically due to temporary overloading or maintenance."
542,503383720,2015-11-14,U021226,229.6.13.199,fullu44o634xg1p.com,NORMAL,Completed Successfully,R039004,Application,406 Not Acceptable,Logged when the server cannot produce a response matching the list of acceptable values defined in the request's proactive content negotiation headers.
658,784669760,2022-06-22,U005594,62.120.50.168,c8cq9bax83b.com,NORMAL,Completed Successfully,R052388,User,410 Gone,Indicates that the resource requested is no longer available and will not be available again.
146,243247937,2015-06-30,U086936,201.247.173.75,8fzuutpncbu2um.com,WARNING,Timed Out,R070675,User,403 Forbidden,Logged when the server understands the request but refuses to authorize it. This can be due to lack of access rights to the resource.
964,142841794,2022-02-08,U007930,251.9.18.215,l0zh9c6lu.com,NORMAL,In Progress,R058079,External Service,400 Bad Request,"Indicates that the server cannot or will not process the request due to a client error (e.g., malformed request syntax)."
122,224453955,2018-03-03,U091184,162.194.232.123,y0vemai8o.com,WARNING,Failed,R003574,External Service,412 Precondition Failed,Indicates that one or more conditions in the request header fields evaluated to false.
796,745527279,2017-11-24,U070421,228.9.102.66,79095x78yu.com,NORMAL,In Progress,R010311,User,429 Too Many Requests,Logged when the user has sent too many requests in a given amount of time ('rate limiting').
6,956334218,2019-06-10,U039479,133.168.97.83,xh50uxmmj.com,NORMAL,Queued,R033880,Scheduler,502 Bad Gateway,"Logged when the server, while acting as a gateway or proxy, received an invalid response from the upstream server."
718,413933320,2016-06-12,U041399,80.147.197.234,5jxgr29847.com,WARNING,Warning,R014872,Network,504 Gateway Timeout,"Logged when the server, while acting as a gateway or proxy, did not receive a timely response from the upstream server."
93,925317043,2013-06-07,U091583,9.234.128.185,4gwc3ivtss5up2s.com,DEBUG,Failed,R081462,Security System,400 Bad Request,"Indicates that the server cannot or will not process the request due to a client error (e.g., malformed request syntax)."
955,360106375,2020-04-30,U064242,109.191.112.66,579fyrphi.com,INFO,Queued,R069221,Scheduler,404 Not Found,Logs when a requested resource could not be found on the server. Commonly occurs when a URL is mistyped or a page has been removed.
383,454501672,2015-01-07,U064891,240.182.253.106,2p8s68x4y8jl.com,CRITICAL,Cancelled,R031774,Application,429 Too Many Requests,Logged when the user has sent too many requests in a given amount of time ('rate limiting').
209,702549878,2021-09-13,U081088,28.13.214.44,8snbiocxc.com,INFO,In Progress,R092670,Error Handler,504 Gateway Timeout,"Logged when the server, while acting as a gateway or proxy, did not receive a timely response from the upstream server."
315,625689275,2013-01-21,U090932,208.210.46.210,thhesp3uk3vy1pa.com,NORMAL,In Progress,R065552,Device,413 Payload Too Large,Occurs when the request entity is larger than limits defined by server; the server might close the connection or return a Retry-After header field.
823,201687280,2019-05-09,U015384,65.188.95.251,8uphpb3fv.com,NORMAL,Queued,R046610,System,500 Internal Server Error,Indicates a generic error message when the server encounters an unexpected condition that prevents it from fulfilling the request.
292,442461986,2011-03-14,U043586,157.238.49.52,w5pxfdrk7dle.com,CRITICAL,Cancelled,R013236,Scheduler,401 Unauthorized,Occurs when authentication is required and has failed or has not been provided yet.
484,283910522,2021-09-03,U063304,140.92.219.180,6n68bhoi1v7.com,NORMAL,Queued,R076224,Security System,429 Too Many Requests,Logged when the user has sent too many requests in a given amount of time ('rate limiting').
362,899263987,2012-04-02,U052351,244.155.237.12,omty5g7i3.com,NORMAL,Completed Successfully,R048029,System,429 Too Many Requests,Logged when the user has sent too many requests in a given amount of time ('rate limiting').
141,891931127,2011-04-24,U008287,41.75.227.2,6coceh0whcn.com,NORMAL,In Progress,R061950,Network,413 Payload Too Large,Occurs when the request entity is larger than limits defined by server; the server might close the connection or return a Retry-After header field.
235,370407097,2022-05-11,U026141,176.97.227.7,8i1908rb.com,INFO,Queued,R048948,Application,504 Gateway Timeout,"Logged when the server, while acting as a gateway or proxy, did not receive a timely response from the upstream server."
529,243596684,2023-09-24,U092393,69.89.58.125,uusfzva0.com,WARNING,Timed Out,R091420,Error Handler,502 Bad Gateway,"Logged when the server, while acting as a gateway or proxy, received an invalid response from the upstream server."
492,384182538,2023-01-12,U004364,242.81.95.160,rvx4kmbxu5f2su.com,NORMAL,Queued,R089162,Database,406 Not Acceptable,Logged when the server cannot produce a response matching the list of acceptable values defined in the request's proactive content negotiation headers.
745,431123182,2022-12-09,U059178,121.141.51.192,rx0v11hw237przt.com,WARNING,Timed Out,R062595,Application,413 Payload Too Large,Occurs when the request entity is larger than limits defined by server; the server might close the connection or return a Retry-After header field.
727,285129166,2016-03-15,U014978,221.104.136.172,uzis5h5ffak5.com,NORMAL,Completed Successfully,R036319,Error Handler,410 Gone,Indicates that the resource requested is no longer available and will not be available again.
